2025-11-11 16:29:13.987 [main] INFO  - Application starting...
2025-11-11 16:50:14.682 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 96 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7690, to=9573
2025-11-11 16:50:14.682 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.682 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 30 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9775, to=7720
2025-11-11 16:50:14.682 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.682 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 59 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7661, to=12991
2025-11-11 16:50:14.683 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 97 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9476, to=13088
2025-11-11 16:50:14.683 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 48 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=13040, to=9524
2025-11-11 16:50:14.683 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.683 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 30 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7631, to=9554
2025-11-11 16:50:14.683 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 31 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7600, to=13071
2025-11-11 16:50:14.683 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 4 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9550, to=9779
2025-11-11 16:50:14.683 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 3 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7597, to=13074
2025-11-11 16:50:14.683 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.683 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.683 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 42 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=13032, to=7639
2025-11-11 16:50:14.683 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 35 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9744, to=9585
2025-11-11 16:50:14.683 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 79 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=12953, to=7718
2025-11-11 16:50:14.683 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 51 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=12902, to=9636
2025-11-11 16:50:14.683 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 71 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=12831, to=9815
2025-11-11 16:50:14.683 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 77 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7641, to=9713
2025-11-11 16:50:14.683 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.684 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 33 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9680, to=12864
2025-11-11 16:50:14.684 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 83 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7558, to=12947
2025-11-11 16:50:14.684 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 45 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7513, to=12992
2025-11-11 16:50:14.684 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 27 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9653, to=9842
2025-11-11 16:50:14.684 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.684 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 50 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7463, to=9892
2025-11-11 16:50:14.684 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.684 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 87 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9805, to=13079
2025-11-11 16:50:14.684 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 30 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7433, to=9683
2025-11-11 16:50:14.684 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.684 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 28 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7405, to=9833
2025-11-11 16:50:14.684 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 66 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9617, to=9899
2025-11-11 16:50:14.684 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 79 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=13000, to=7484
2025-11-11 16:50:14.684 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 86 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9531, to=13086
2025-11-11 16:50:14.684 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 15 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7469, to=9546
2025-11-11 16:50:14.685 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.685 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 51 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7418, to=13137
2025-11-11 16:50:14.685 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 9 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9890, to=9555
2025-11-11 16:50:14.685 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 41 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9849, to=9596
2025-11-11 16:50:14.685 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.685 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 56 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7362, to=9652
2025-11-11 16:50:14.685 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.685 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.685 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 83 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7279, to=9932
2025-11-11 16:50:14.685 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 43 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9889, to=13180
2025-11-11 16:50:14.685 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.685 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 20 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9869, to=7299
2025-11-11 16:50:14.685 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.685 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 75 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9794, to=9727
2025-11-11 16:50:14.685 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 8 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7291, to=13188
2025-11-11 16:50:14.685 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 93 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=13095, to=9887
2025-11-11 16:50:14.685 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 3 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7288, to=13098
2025-11-11 16:50:14.686 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 52 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9835, to=13150
2025-11-11 16:50:14.686 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.686 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 15 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9820, to=13165
2025-11-11 16:50:14.686 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 49 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9771, to=9776
2025-11-11 16:50:14.686 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 65 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9711, to=13230
2025-11-11 16:50:14.686 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 27 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9744, to=7315
2025-11-11 16:50:14.686 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.686 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 62 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9649, to=9806
2025-11-11 16:50:14.686 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 28 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7287, to=13258
2025-11-11 16:50:14.686 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.686 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 15 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=13243, to=9664
2025-11-11 16:50:14.686 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.686 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 15 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=13228, to=9821
2025-11-11 16:50:14.686 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 57 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7230, to=9721
2025-11-11 16:50:14.686 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.686 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 26 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9795, to=9747
2025-11-11 16:50:14.686 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 43 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7187, to=9790
2025-11-11 16:50:14.687 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 97 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=13131, to=7284
2025-11-11 16:50:14.687 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 45 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=13086, to=7329
2025-11-11 16:50:14.687 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 49 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=7280, to=9844
2025-11-11 16:50:14.687 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 15 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=13071, to=9805
2025-11-11 16:50:14.687 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 34 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9810, to=9839
2025-11-11 16:50:14.687 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 2 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9837, to=7282
2025-11-11 16:50:14.687 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 19 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9791, to=9856
2025-11-11 16:50:14.687 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 44 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=13027, to=9900
2025-11-11 16:50:14.687 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 96 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9695, to=13123
2025-11-11 16:50:14.687 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 52 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9848, to=7334
2025-11-11 16:50:14.687 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 96 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9599, to=7430
2025-11-11 16:50:14.687 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 54 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9794, to=13177
2025-11-11 16:50:14.688 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.687 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.688 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 97 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9697, to=9696
2025-11-11 16:50:14.688 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.688 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.688 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 41 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9655, to=13218
2025-11-11 16:50:14.688 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 35 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7395, to=9732
2025-11-11 16:50:14.688 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.688 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 60 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7335, to=13278
2025-11-11 16:50:14.688 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 74 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9658, to=13352
2025-11-11 16:50:14.688 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 53 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9605, to=7388
2025-11-11 16:50:14.688 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.688 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 77 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7311, to=9682
2025-11-11 16:50:14.688 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.688 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 8 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=7303, to=13360
2025-11-11 16:50:14.688 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.688 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 91 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9591, to=13451
2025-11-11 16:50:14.688 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 86 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9505, to=7389
2025-11-11 16:50:14.689 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.689 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 52 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=7337, to=9557
